h3_cell,hour,day_of_week,violation_count_slot,h3_total_violations,h3_unique_vehicles,h3_hour_density,is_weekend,at_junction_pct,two_wheeler_pct,car_pct,auto_pct,no_parking_pct,wrong_parking_pct,main_road_pct,h3_risk_tier
886014580bfffff,7,2,1,92,9,8,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,low
886014580bfffff,7,3,2,92,9,8,0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,low
886014580bfffff,7,4,1,92,9,8,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,low
886014580bfffff,7,5,3,92,9,8,1,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,low
886014580bfffff,8,1,1,92,9,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,low
886014580bfffff,9,1,4,92,9,4,0,0.0,0.5,0.25,0.25,1.0,0.0,0.0,low
886014580bfffff,10,2,2,92,9,7,0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,low
886014580bfffff,10,3,1,92,9,7,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,low
886014580bfffff,10,5,4,92,9,7,1,0.0,0.0,0.75,0.25,1.0,0.25,0.5,low
886014580bfffff,11,0,8,92,9,12,0,0.0,0.375,0.375,0.25,0.0,1.0,0.0,low
886014580bfffff,11,1,3,92,9,12,0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,low
886014580bfffff,11,6,1,92,9,12,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,low
886014580bfffff,12,1,1,92,9,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,low
886014580bfffff,12,3,1,92,9,2,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,low
886014580bfffff,13,0,5,92,9,8,0,0.0,0.0,1.0,0.0,0.2,0.8,0.0,low
886014580bfffff,13,6,3,92,9,8,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,low
886014580bfffff,14,0,3,92,9,5,0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,low
886014580bfffff,14,3,1,92,9,5,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,low
886014580bfffff,14,6,1,92,9,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,low
886014580dfffff,1,2,1,20,5,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,safe
886014580dfffff,4,0,1,20,5,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,safe
886014580dfffff,7,1,1,20,5,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,safe
886014580dfffff,8,5,2,20,5,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,safe
886014580dfffff,10,0,2,20,5,11,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,safe
886014580dfffff,10,3,9,20,5,11,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,safe
886014580dfffff,11,1,2,20,5,2,0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,safe
886014580dfffff,12,3,2,20,5,2,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,safe
8860145811fffff,4,5,2,9,5,2,1,0.0,0.5,0.0,0.5,0.0,1.0,0.0,safe
8860145811fffff,5,0,1,9,5,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,safe
8860145811fffff,7,6,1,9,5,1,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,safe
8860145811fffff,8,0,1,9,5,2,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,safe
8860145811fffff,8,6,1,9,5,2,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,safe
8860145811fffff,11,2,1,9,5,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,safe
8860145811fffff,12,0,1,9,5,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,safe
8860145811fffff,13,5,1,9,5,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,safe
8860145813fffff,2,3,3,33,4,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,safe
8860145813fffff,3,1,2,33,4,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,safe
8860145813fffff,3,2,1,33,4,4,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,safe
8860145813fffff,3,3,1,33,4,4,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,safe
8860145813fffff,6,5,4,33,4,4,1,0.0,0.5,0.5,0.0,1.0,0.0,0.0,safe
8860145813fffff,8,3,3,33,4,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,safe
8860145813fffff,11,0,1,33,4,9,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,safe
8860145813fffff,11,1,7,33,4,9,0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,0.14285714285714285,0.0,safe
8860145813fffff,11,5,1,33,4,9,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,safe
8860145813fffff,12,1,1,33,4,3,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,safe
8860145813fffff,12,5,2,33,4,3,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,safe
8860145813fffff,13,1,6,33,4,7,0,0.0,0.8333333333333334,0.16666666666666666,0.0,1.0,0.0,0.0,safe
8860145813fffff,13,6,1,33,4,7,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,safe
8860145817fffff,7,5,1,7,4,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,safe
8860145817fffff,11,4,3,7,4,3,0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,safe
8860145817fffff,12,1,2,7,4,2,0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,safe
8860145817fffff,14,5,1,7,4,1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,safe
886014581bfffff,10,3,1,4,2,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,safe
886014581bfffff,11,2,1,4,2,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,safe
886014581bfffff,12,1,2,4,2,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,safe
886014581dfffff,1,3,1,319,8,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
886014581dfffff,1,5,1,319,8,2,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,moderate
886014581dfffff,2,0,1,319,8,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
886014581dfffff,2,1,1,319,8,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
886014581dfffff,2,3,1,319,8,5,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,moderate
886014581dfffff,2,4,1,319,8,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
886014581dfffff,2,5,1,319,8,5,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,moderate
886014581dfffff,3,2,1,319,8,9,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,moderate
886014581dfffff,3,3,2,319,8,9,0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,moderate
886014581dfffff,3,4,4,319,8,9,0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,moderate
886014581dfffff,3,5,1,319,8,9,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
886014581dfffff,3,6,1,319,8,9,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,moderate
886014581dfffff,4,1,7,319,8,11,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
886014581dfffff,4,5,1,319,8,11,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,moderate
886014581dfffff,4,6,3,319,8,11,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
886014581dfffff,5,1,4,319,8,12,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
886014581dfffff,5,2,1,319,8,12,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
886014581dfffff,5,3,4,319,8,12,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,moderate
886014581dfffff,5,4,1,319,8,12,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
886014581dfffff,5,6,2,319,8,12,1,0.0,0.5,0.5,0.0,0.0,1.0,0.0,moderate
886014581dfffff,6,0,5,319,8,34,0,0.0,0.0,1.0,0.0,1.0,0.6,0.8,moderate
886014581dfffff,6,1,3,319,8,34,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,moderate
886014581dfffff,6,3,22,319,8,34,0,0.0,0.8636363636363636,0.0,0.13636363636363635,0.5454545454545454,0.45454545454545453,0.0,moderate
886014581dfffff,6,4,1,319,8,34,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
886014581dfffff,6,5,1,319,8,34,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,moderate
886014581dfffff,6,6,2,319,8,34,1,0.0,0.0,0.5,0.5,1.0,0.0,0.0,moderate
886014581dfffff,7,0,5,319,8,19,0,0.0,1.0,0.0,0.0,0.2,0.8,0.0,moderate
886014581dfffff,7,1,1,319,8,19,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,moderate
886014581dfffff,7,3,6,319,8,19,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,moderate
886014581dfffff,7,4,7,319,8,19,0,0.0,0.8571428571428571,0.14285714285714285,0.0,1.0,0.0,0.0,moderate
886014581dfffff,8,1,3,319,8,13,0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,moderate
886014581dfffff,8,4,5,319,8,13,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
886014581dfffff,8,5,5,319,8,13,1,0.0,0.4,0.6,0.0,1.0,0.0,0.0,moderate
886014581dfffff,9,0,2,319,8,8,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
886014581dfffff,9,2,5,319,8,8,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,moderate
886014581dfffff,9,5,1,319,8,8,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
886014581dfffff,10,0,17,319,8,86,0,0.0,0.9411764705882353,0.058823529411764705,0.0,0.5294117647058824,0.47058823529411764,0.0,moderate
886014581dfffff,10,1,2,319,8,86,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,moderate
886014581dfffff,10,2,21,319,8,86,0,0.0,0.9523809523809523,0.047619047619047616,0.0,1.0,0.047619047619047616,0.0,moderate
886014581dfffff,10,3,9,319,8,86,0,0.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,1.0,0.0,0.1111111111111111,moderate
886014581dfffff,10,4,4,319,8,86,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
886014581dfffff,10,5,3,319,8,86,1,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,moderate
886014581dfffff,10,6,30,319,8,86,1,0.0,0.9666666666666667,0.0,0.0,0.5,0.5,0.0,moderate
886014581dfffff,11,0,20,319,8,61,0,0.0,1.0,0.0,0.0,0.85,0.15,0.0,moderate
886014581dfffff,11,1,2,319,8,61,0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,moderate
886014581dfffff,11,2,11,319,8,61,0,0.0,0.6363636363636364,0.2727272727272727,0.09090909090909091,1.0,0.2727272727272727,0.0,moderate
886014581dfffff,11,3,4,319,8,61,0,0.0,0.0,0.25,0.75,0.0,1.0,0.0,moderate
886014581dfffff,11,4,12,319,8,61,0,0.0,0.5,0.3333333333333333,0.08333333333333333,1.0,0.0,0.0,moderate
886014581dfffff,11,5,1,319,8,61,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,moderate
886014581dfffff,11,6,11,319,8,61,1,0.0,0.5454545454545454,0.45454545454545453,0.0,0.9090909090909091,0.09090909090909091,0.18181818181818182,moderate
886014581dfffff,12,0,18,319,8,39,0,0.0,0.8888888888888888,0.1111111111111111,0.0,1.0,0.0,0.0,moderate
886014581dfffff,12,2,3,319,8,39,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
886014581dfffff,12,3,8,319,8,39,0,0.0,0.75,0.125,0.125,0.75,0.25,0.0,moderate
886014581dfffff,12,4,9,319,8,39,0,0.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,1.0,0.1111111111111111,0.6666666666666666,moderate
886014581dfffff,12,6,1,319,8,39,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,moderate
886014581dfffff,13,0,3,319,8,17,0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,moderate
886014581dfffff,13,1,2,319,8,17,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,moderate
886014581dfffff,13,2,2,319,8,17,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,moderate
886014581dfffff,13,3,3,319,8,17,0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,1.0,0.3333333333333333,moderate
886014581dfffff,13,4,4,319,8,17,0,0.0,0.25,0.75,0.0,0.75,0.25,0.25,moderate
886014581dfffff,13,5,1,319,8,17,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,moderate
886014581dfffff,13,6,2,319,8,17,1,0.0,0.5,0.5,0.0,0.5,0.5,0.0,moderate
886014581dfffff,14,3,1,319,8,3,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,moderate
886014581dfffff,14,4,1,319,8,3,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,moderate
886014581dfffff,14,6,1,319,8,3,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,moderate
8860145821fffff,4,6,1,1,1,1,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,safe
8860145825fffff,2,0,3,29,9,18,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,safe
8860145825fffff,2,5,15,29,9,18,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,safe
8860145825fffff,3,2,1,29,9,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,safe
8860145825fffff,8,6,3,29,9,3,1,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,safe
8860145825fffff,9,6,1,29,9,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,safe
8860145825fffff,10,2,1,29,9,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,safe
8860145825fffff,10,6,2,29,9,3,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,safe
8860145825fffff,11,2,1,29,9,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,safe
8860145825fffff,12,6,2,29,9,2,1,0.0,0.0,0.5,0.0,0.0,1.0,0.0,safe
8860145827fffff,3,1,1,9,6,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,safe
8860145827fffff,4,4,1,9,6,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,safe
8860145827fffff,5,2,1,9,6,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,safe
8860145827fffff,7,2,1,9,6,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,safe
8860145827fffff,7,4,1,9,6,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,safe
8860145827fffff,8,6,2,9,6,2,1,0.0,0.0,0.5,0.0,1.0,0.0,0.0,safe
8860145827fffff,11,0,2,9,6,2,0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,safe
8860145829fffff,0,0,7,403,17,7,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,moderate
8860145829fffff,1,0,2,403,17,9,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,moderate
8860145829fffff,1,2,2,403,17,9,0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,moderate
8860145829fffff,1,4,2,403,17,9,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,moderate
8860145829fffff,1,6,3,403,17,9,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,moderate
8860145829fffff,2,0,2,403,17,28,0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,moderate
8860145829fffff,2,1,3,403,17,28,0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.6666666666666666,moderate
8860145829fffff,2,2,6,403,17,28,0,0.0,0.0,0.6666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.5,moderate
8860145829fffff,2,3,6,403,17,28,0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.6666666666666666,moderate
8860145829fffff,2,4,5,403,17,28,0,0.0,0.0,0.2,0.0,1.0,0.0,1.0,moderate
8860145829fffff,2,5,2,403,17,28,1,0.0,0.0,0.0,0.0,1.0,0.0,0.5,moderate
8860145829fffff,2,6,4,403,17,28,1,0.0,0.0,0.5,0.0,1.0,0.0,0.5,moderate
8860145829fffff,3,0,4,403,17,33,0,0.0,0.0,0.75,0.0,0.75,0.25,0.5,moderate
8860145829fffff,3,1,7,403,17,33,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,moderate
8860145829fffff,3,2,5,403,17,33,0,0.0,0.0,0.2,0.4,0.8,0.2,0.6,moderate
8860145829fffff,3,3,5,403,17,33,0,0.0,0.4,0.4,0.0,1.0,0.0,0.2,moderate
8860145829fffff,3,4,4,403,17,33,0,0.0,0.0,0.25,0.0,1.0,0.0,0.75,moderate
8860145829fffff,3,5,6,403,17,33,1,0.0,0.0,0.5,0.0,1.0,0.0,0.6666666666666666,moderate
8860145829fffff,3,6,2,403,17,33,1,0.0,0.0,0.5,0.0,1.0,0.0,1.0,moderate
8860145829fffff,4,0,8,403,17,57,0,0.0,0.0,0.25,0.125,0.875,0.125,0.875,moderate
8860145829fffff,4,1,23,403,17,57,0,0.0,0.0,0.391304347826087,0.0,1.0,0.0,0.6521739130434783,moderate
8860145829fffff,4,2,9,403,17,57,0,0.0,0.0,0.5555555555555556,0.0,1.0,0.0,0.3333333333333333,moderate
8860145829fffff,4,3,5,403,17,57,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,moderate
8860145829fffff,4,4,6,403,17,57,0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.8333333333333334,moderate
8860145829fffff,4,5,4,403,17,57,1,0.0,0.25,0.75,0.0,1.0,0.0,0.75,moderate
8860145829fffff,4,6,2,403,17,57,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,moderate
8860145829fffff,5,0,2,403,17,14,0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,moderate
8860145829fffff,5,2,2,403,17,14,0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,moderate
8860145829fffff,5,3,2,403,17,14,0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,moderate
8860145829fffff,5,5,8,403,17,14,1,0.0,0.375,0.25,0.125,1.0,0.0,0.375,moderate
8860145829fffff,6,0,2,403,17,3,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,moderate
8860145829fffff,6,6,1,403,17,3,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
8860145829fffff,7,0,1,403,17,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,moderate
8860145829fffff,7,1,1,403,17,3,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,moderate
8860145829fffff,7,5,1,403,17,3,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,moderate
8860145829fffff,8,1,1,403,17,14,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
8860145829fffff,8,2,3,403,17,14,0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,moderate
8860145829fffff,8,3,3,403,17,14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,moderate
8860145829fffff,8,4,1,403,17,14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,moderate
8860145829fffff,8,5,1,403,17,14,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,moderate
8860145829fffff,8,6,5,403,17,14,1,0.0,0.8,0.0,0.0,1.0,0.0,0.2,moderate
8860145829fffff,9,1,1,403,17,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
8860145829fffff,10,0,8,403,17,81,0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,moderate
8860145829fffff,10,1,6,403,17,81,0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.5,0.5,0.3333333333333333,moderate
8860145829fffff,10,2,13,403,17,81,0,0.0,0.23076923076923078,0.38461538461538464,0.0,1.0,0.0,0.5384615384615384,moderate
8860145829fffff,10,3,23,403,17,81,0,0.0,0.0,0.4782608695652174,0.08695652173913043,0.9565217391304348,0.043478260869565216,0.13043478260869565,moderate
8860145829fffff,10,4,9,403,17,81,0,0.0,0.1111111111111111,0.4444444444444444,0.2222222222222222,1.0,0.0,0.4444444444444444,moderate
8860145829fffff,10,5,15,403,17,81,1,0.0,0.4,0.3333333333333333,0.13333333333333333,1.0,0.0,0.6,moderate
8860145829fffff,10,6,7,403,17,81,1,0.0,0.2857142857142857,0.5714285714285714,0.0,1.0,0.0,0.5714285714285714,moderate
8860145829fffff,11,0,49,403,17,100,0,0.0,0.1836734693877551,0.4897959183673469,0.04081632653061224,0.9591836734693877,0.04081632653061224,0.4897959183673469,moderate
8860145829fffff,11,1,14,403,17,100,0,0.0,0.5,0.21428571428571427,0.0,0.5714285714285714,0.42857142857142855,0.42857142857142855,moderate
8860145829fffff,11,2,6,403,17,100,0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.8333333333333334,moderate
8860145829fffff,11,3,11,403,17,100,0,0.0,0.0,0.2727272727272727,0.0,1.0,0.0,0.9090909090909091,moderate
8860145829fffff,11,4,2,403,17,100,0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,moderate
8860145829fffff,11,5,2,403,17,100,1,0.0,0.0,0.0,0.0,1.0,0.0,0.5,moderate
8860145829fffff,11,6,16,403,17,100,1,0.0,0.0625,0.625,0.0625,1.0,0.0,0.875,moderate
8860145829fffff,12,0,4,403,17,35,0,0.0,0.0,0.5,0.25,1.0,0.0,1.0,moderate
8860145829fffff,12,1,1,403,17,35,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,moderate
8860145829fffff,12,2,7,403,17,35,0,0.0,0.0,0.5714285714285714,0.0,1.0,0.0,0.42857142857142855,moderate
8860145829fffff,12,3,5,403,17,35,0,0.0,0.0,0.2,0.0,1.0,0.0,0.8,moderate
8860145829fffff,12,4,5,403,17,35,0,0.0,0.2,0.2,0.0,0.8,0.2,0.6,moderate
8860145829fffff,12,5,10,403,17,35,1,0.0,0.2,0.3,0.0,0.8,0.2,0.8,moderate
8860145829fffff,12,6,3,403,17,35,1,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,moderate
8860145829fffff,13,0,1,403,17,11,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,moderate
8860145829fffff,13,1,1,403,17,11,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,moderate
8860145829fffff,13,2,4,403,17,11,0,0.0,0.0,0.75,0.0,1.0,0.0,0.5,moderate
8860145829fffff,13,3,2,403,17,11,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,moderate
8860145829fffff,13,5,2,403,17,11,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,moderate
8860145829fffff,13,6,1,403,17,11,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,moderate
8860145829fffff,14,0,1,403,17,6,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,moderate
8860145829fffff,14,1,2,403,17,6,0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,moderate
8860145829fffff,14,3,1,403,17,6,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,moderate
8860145829fffff,14,5,2,403,17,6,1,0.0,0.0,0.5,0.0,1.0,0.0,0.5,moderate
8860145829fffff,15,5,1,403,17,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,moderate
886014582dfffff,0,0,1,528,14,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,moderate
886014582dfffff,0,6,1,528,14,2,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,moderate
886014582dfffff,1,3,2,528,14,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,moderate
886014582dfffff,1,6,2,528,14,4,1,0.0,0.0,0.0,0.5,0.0,1.0,0.0,moderate
886014582dfffff,2,0,1,528,14,46,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,moderate
886014582dfffff,2,1,8,528,14,46,0,0.0,0.0,0.5,0.125,0.125,0.875,0.125,moderate
886014582dfffff,2,2,5,528,14,46,0,0.0,0.2,0.6,0.2,1.0,0.0,0.0,moderate
886014582dfffff,2,3,5,528,14,46,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,moderate
886014582dfffff,2,5,7,528,14,46,1,0.0,0.0,0.42857142857142855,0.0,1.0,0.0,0.0,moderate
886014582dfffff,2,6,20,528,14,46,1,0.0,0.0,0.75,0.0,0.05,0.95,0.0,moderate
886014582dfffff,3,1,1,528,14,43,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,moderate
886014582dfffff,3,2,11,528,14,43,0,0.0,0.0,0.5454545454545454,0.0,0.2727272727272727,0.7272727272727273,0.0,moderate
886014582dfffff,3,3,24,528,14,43,0,0.0,0.0,0.625,0.08333333333333333,0.375,0.625,0.041666666666666664,moderate
886014582dfffff,3,5,7,528,14,43,1,0.0,0.0,0.8571428571428571,0.0,0.0,1.0,0.0,moderate
886014582dfffff,4,0,21,528,14,73,0,0.0,0.0,0.5238095238095238,0.0,1.0,0.0,0.5714285714285714,moderate
886014582dfffff,4,1,10,528,14,73,0,0.0,0.0,0.7,0.1,1.0,0.0,0.8,moderate
886014582dfffff,4,2,7,528,14,73,0,0.0,0.8571428571428571,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,moderate
886014582dfffff,4,3,8,528,14,73,0,0.0,0.0,0.625,0.0,1.0,0.0,1.0,moderate
886014582dfffff,4,4,20,528,14,73,0,0.0,0.0,0.8,0.05,0.4,0.6,0.15,moderate
886014582dfffff,4,5,4,528,14,73,1,0.0,0.0,1.0,0.0,0.25,0.75,0.0,moderate
886014582dfffff,4,6,3,528,14,73,1,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,moderate
886014582dfffff,5,0,1,528,14,15,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,moderate
886014582dfffff,5,1,2,528,14,15,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,moderate
886014582dfffff,5,2,1,528,14,15,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,moderate
886014582dfffff,5,5,10,528,14,15,1,0.0,0.0,0.7,0.2,1.0,0.0,0.8,moderate
886014582dfffff,5,6,1,528,14,15,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,moderate
886014582dfffff,6,2,4,528,14,7,0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,moderate
886014582dfffff,6,4,3,528,14,7,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,moderate
886014582dfffff,7,1,3,528,14,36,0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.6666666666666666,moderate
886014582dfffff,7,2,30,528,14,36,0,0.0,0.36666666666666664,0.16666666666666666,0.13333333333333333,0.0,1.0,0.0,moderate
886014582dfffff,7,4,1,528,14,36,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,moderate
886014582dfffff,7,6,2,528,14,36,1,0.0,0.0,0.5,0.0,0.0,1.0,0.0,moderate
886014582dfffff,8,2,26,528,14,30,0,0.0,0.5384615384615384,0.07692307692307693,0.3076923076923077,0.0,1.0,0.0,moderate
886014582dfffff,8,6,4,528,14,30,1,0.0,0.25,0.0,0.0,0.0,1.0,0.0,moderate
